train/target,eng,nld,deu,ita,fra,spa,rus,swe,nor,dan,nds,akk,hye,cym,orv,sqi,slv,gub,kmr,tur,fin,ind,ukr,pol,por,kaz,lat,fro,bxr,urb,kor,est,hrv,got,gsw,aii,sme,pcm,lav,zho,tgl,bam,lit,glg,vie,ell,cat,ces,myv,bho,tha,mar,eus,slk,quc,yor,wbp,tam,mlt,grc,isl,gun,urd,ron,fas,apu,jpn,hun,hin,lzh,koi,fao,san,olo,ara,wol,bul,aqz,mpu,xnr,bre,tel,yue,chu,krl,hsb,ajp,kpv,gle,nyq,myu,glv,sms,afr,otk,tpn,bel,srp,mdf,hyw,gla,kfm,heb,uig,ckt
sme,48.07231453927791,49.52330508474576,40.43891160573232,48.92661708993967,43.86567007053374,47.11604486152437,57.25599633082046,47.91463738599132,45.485419657605085,50.69340516811334,38.651685393258425,29.592621060722525,62.9638496528609,36.89034109021358,46.01523207357379,47.83080260303688,45.54208866013615,31.78807947019868,42.50448833034111,56.3135593220339,64.6806542488332,59.30302826831397,56.62255533434828,54.985068716899576,52.02541699761716,62.170361726954496,50.30903301860808,30.844567346468487,50.627990430622006,18.33333333333333,51.68912356296467,65.17800716241837,55.90684253915911,31.12374975485389,37.119113573407205,24.061810154525386,87.68231768231767,19.79507911061546,64.18492945061544,33.86341479007176,46.2756052141527,30.21775302032844,63.46379976482446,48.53963838664812,46.030949393559176,45.6079707198048,45.78254981621203,54.48728626720886,45.81347023591248,34.28357089272318,23.90914792581309,67.48466257668711,59.58398293263313,57.71368726335295,35.5604173678896,31.04175453395192,43.31983805668016,60.44891640866873,34.07387338571299,41.78507863332653,47.18720141688612,36.03945371775417,36.836417668512766,50.13254505578335,45.84176660725614,48.36601307189542,30.55969884224732,54.737748851454825,39.48092272903694,18.31360675291311,51.13230035756854,52.20963324920797,28.4057401218793,57.72849462365591,40.50136908696062,36.22812702527544,54.051132027473926,31.619537275064268,17.80821917808219,33.7708830548926,47.016933059028325,58.66851595006934,36.0037361689898,35.081248130794535,57.46606334841629,51.052533532041735,44.48669201520912,42.15696306149596,34.84848484848485,41.02564102564102,21.56448202959831,28.001387925052047,49.23928077455049,43.158103945145584,38.91402714932127,44.1726618705036,58.66225331001749,55.86200858068471,44.9839343091753,56.051836940110725,30.988943488943487,27.027027027027028,61.458333333333336,61.41360180809533,41.46860588861298
pcm,77.23382403286546,75.23393361581921,73.16806509677205,68.87423413310884,73.99936835456364,75.11329823758297,70.33197031065289,78.87186752855752,74.27252659040738,73.40117729222787,37.86516853932584,28.00922367409685,65.35791237730429,59.67484858144724,60.985773818077305,66.05206073752711,67.62410758758094,16.114790286975715,54.78007181328546,58.20236260914227,67.38566763374399,68.51540992412542,68.05246515985478,68.84063948788175,72.85323448945371,60.14002333722287,64.3053091982769,51.12916234589239,38.85566188197768,16.666666666666664,52.42552139438783,68.33141579297046,73.0214344600165,21.41596391449304,33.44875346260388,0.0,24.285714285714285,97.87412002509237,66.27972914373395,34.26457191260848,49.906890130353815,16.66787238660204,65.73996304384345,72.4269819193324,54.2952739439565,73.30215534770231,73.63126330044496,69.47675273137034,22.05109399828872,36.60915228807202,65.38840605680495,50.30674846625767,58.4803479117092,70.36171755417708,8.027600134634802,6.073386756642766,15.384615384615383,60.13931888544891,12.22794184051296,45.8203250372013,72.54433595115472,11.380880121396055,59.06389301634473,64.82502145513493,67.16309700027188,15.522875816993464,26.10270615810781,68.62557427258805,65.00953441671308,30.35599596293238,21.215733015494635,61.649573108521714,25.60448201297425,39.71774193548387,63.54923992068737,15.921365305681572,74.55482065632155,26.47814910025707,11.643835616438356,27.764518695306283,46.62130083874031,59.36199722607489,30.73717488144848,36.726148938291296,45.89528118939884,49.3107302533532,42.45880861850444,18.37716156758416,48.27734711455642,24.35897435897436,16.0676532769556,14.69465648854962,5.394190871369295,76.45831263042831,0.0,16.258992805755394,70.73444916312765,74.7832939322301,24.098536237058195,59.75088072471062,45.36240786240786,21.62162162162162,65.625,55.01335524964044,12.557644554806668
lav,84.66937034208517,85.5711511299435,82.52316563267334,84.29914409990178,84.10569533635119,84.70359349965668,92.11643185209589,86.80598600903214,81.33500054029855,85.96228674049686,51.57303370786517,32.359723289777094,87.4551113239167,65.39687599617469,76.45926138813049,75.92190889370933,81.98572140129502,31.125827814569533,76.52603231597845,77.15074473549049,85.87506482221194,79.3225005035923,91.13479330132334,88.48063882793552,84.8998323184185,83.80396732788799,80.9997025350623,56.69431962207627,64.84250398724083,25.0,65.1491338054285,84.71585292735493,89.10964550700741,23.543832123945872,45.22160664819945,12.803532008830022,43.50649350649351,36.09116888548128,96.88448580673138,53.08059901868337,72.71880819366852,28.611734066411053,90.98773727532335,84.24895688456189,65.7047260560435,84.46522976819845,83.22692977365061,88.00058791827936,52.51802958073585,49.22730682670668,63.336618582564284,85.2760736196319,77.36112250759005,87.7547732216225,40.33995287781892,28.44088289048221,44.93927125506073,86.41640866873065,25.945994762033774,62.2355790272226,81.73370464449675,35.28072837632777,61.94110495744968,82.19891293983027,74.77872096184636,49.01960784313725,39.43639463030045,79.9291730474732,64.09490541521119,30.0211028534728,51.72824791418356,76.20684100306073,39.71889129152743,67.6747311827957,79.43064866395997,31.734715921365304,88.98499109641313,35.47557840616967,20.54794520547945,50.5568814638027,62.699794271245445,87.79472954230236,50.69693921540451,49.30714784169076,72.68907563025209,75.64269746646795,68.69455006337135,44.45922439373785,64.71693680996007,39.74358974358975,26.004228329809724,37.94240111034004,34.67035500230521,81.64563251515453,22.62443438914028,40.57553956834533,91.83112665500876,89.72068995709658,48.69689396644056,77.47861097131353,58.108108108108105,40.54054054054054,85.41666666666666,79.74111362235463,36.96346222064562
zho,60.24807099781424,56.85469632768362,57.49096802771426,57.28450493428745,54.06884935256343,54.387731746395055,69.5768169867509,61.848932967324885,60.28188147393445,62.63593734410855,29.55056179775281,16.310530361260568,70.74455350730189,52.31909467644245,50.12789193849692,59.00216919739696,52.87232276274282,20.30905077262693,66.46095152603232,69.61992809450437,70.32754488500188,65.75236688377089,69.42264902213374,65.25053208163534,60.603653693407466,76.19603267211203,60.4514856721055,19.460767369512617,56.25,10.416666666666668,63.24368234234552,70.42018440796618,61.199505358615,5.403020200039223,36.21883656509695,16.99779249448124,22.927072927072928,21.509723287098343,74.06184329030322,93.42326072016492,59.12476722532588,20.95782391666064,73.76112884260037,56.745479833101534,59.565035549979086,58.39772265148434,52.20545560069646,64.64847386213316,39.39005011612272,42.71567891972993,65.64823940507122,74.23312883435584,66.00475916960697,66.00338354950455,23.140356782228206,16.406579502319694,29.554655870445345,82.62383900928792,13.663867064029622,65.18250517900388,63.43070541353033,23.21699544764795,53.82277455085776,61.18432344807857,59.62601576896353,24.67320261437909,56.39605085588465,59.93491577335375,59.44244756070808,58.20258739333883,34.68414779499404,55.930838210814585,19.00923923727148,52.75537634408602,64.23378340100085,17.56318859364874,64.15034342406513,16.452442159383033,6.849315068493151,38.86237072394591,49.88131033391359,82.80166435506241,80.55036643195862,41.0228292293889,60.53652230122818,46.97280178837556,59.6958174904943,29.438248234932978,49.6867903844648,50.0,10.570824524312895,22.276197085357392,24.850161364684187,58.55112789426612,45.70135746606335,20.719424460431654,69.69772670497127,61.93853427895981,35.09460906818993,67.21187720181177,44.5945945945946,44.5945945945946,82.29166666666666,71.61495787959728,32.13905640297978
lit,80.70734469228135,80.64088983050848,76.03627639499484,77.83078434123755,75.51952837140752,79.55825131609063,88.92657119048081,81.5921367218631,76.31485512280214,78.92846453157738,52.02247191011236,31.56033820138355,84.05554225520709,63.787057698438,75.5740767351631,76.78958785249458,81.43367092810891,26.71081677704194,77.05341113105925,74.89856189008731,83.21069671614178,77.97623044383268,88.11336222040052,86.33581363118907,81.55502603477186,83.13885647607935,78.67617085504644,56.141260513884085,64.25438596491229,22.5,64.5840323520582,81.53165562055386,86.62407254740313,22.59266522847617,48.13019390581717,14.56953642384106,39.79020979020979,41.402383773611206,88.99896594282664,34.44197605843149,72.99813780260708,26.44143818273892,96.12800268772048,81.11961057023645,65.26976160602258,81.8422122814152,76.18011220739021,86.53079221988143,48.667644542232,50.90772693173293,54.488845085565806,82.82208588957054,75.61335849675885,88.46370740352856,33.52406597105352,24.588781105018978,44.12955465587044,79.14086687306502,25.476383997110087,65.77189040936014,80.65472722611918,32.24582701062215,59.138187221396734,78.63259273386097,72.80004833398786,41.99346405228759,22.894026564386674,76.885528330781,62.22683474240199,15.82714010459675,48.27175208581645,77.31300005369704,41.03597405150383,67.20430107526882,73.94485884241337,27.97580470944048,85.88781480539302,25.96401028277635,17.80821917808219,50.5568814638027,60.31017566070581,85.02080443828017,39.07889064520764,51.64988535539826,71.29928894634777,75.6613263785395,67.0468948035488,43.04717077662949,60.10492522120428,46.15384615384615,18.81606765327696,33.31020124913255,37.298294144767176,76.40862565835238,37.10407239819005,34.10071942446043,89.14564076942293,87.69809999124419,46.34059264548376,75.40261701056869,56.17321867321867,39.18918918918919,83.33333333333334,76.6385863981919,35.43809861653068
glg,86.53516972585784,87.62358757062147,83.26569489216683,88.59735278986015,88.28087167070218,86.57816433966583,89.16300071704036,87.66138315770831,83.18590901372357,87.77811034620373,53.146067415730336,30.74558032282859,84.67799856356237,67.06248007650622,73.68012645495043,79.71800433839479,78.38286568155405,25.82781456953642,79.37612208258528,76.79378531073446,84.41323634528865,83.87497482038542,86.6494905726666,86.75157974625068,90.89224252051892,81.13185530921821,80.03900095849814,63.964742481852745,58.044258373205736,18.75,62.464901901919575,85.31380142924276,88.33470733718055,22.416160031378705,47.92243767313019,14.56953642384106,32.11788211788212,41.08175925280547,86.46052236565596,32.827758154996886,71.88081936685289,28.763654778268105,85.3687216529481,93.84561891515996,63.77248013383522,87.59658397722652,87.35732249951634,87.6370584488756,42.59870431487593,51.95798949737435,49.2518591524057,80.3680981595092,75.75695413145155,87.61782002739064,31.77381353079771,21.53802896105722,34.41295546558704,81.57894736842105,25.160299828411453,59.382020832725466,81.97198853440842,29.210925644916543,64.62920437660408,84.49508915800516,78.8750264326496,32.84313725490196,19.98366361247248,83.0302450229709,71.83887679508598,14.308652169923846,42.66984505363528,76.83509638618912,20.98486337723609,62.36559139784946,82.12633367953923,33.203715705335924,89.46196896464004,24.42159383033419,16.43835616438356,43.556085918854414,66.16553252096851,79.6116504854369,36.99525793935911,49.51649885355398,69.45701357466064,73.24888226527571,65.14575411913816,36.18131587025479,69.18017383133662,43.58974358974359,19.661733615221987,33.396946564885496,30.29045643153527,83.30517738249031,37.10407239819005,26.906474820143885,87.85910567074694,89.83451536643025,38.77186719028919,78.10770005032713,58.6916461916462,35.13513513513514,90.625,70.72118348058353,28.73359347286272
vie,57.17220130092434,58.37747175141242,57.68735421462168,57.27047378513633,53.82461311717023,58.722819867246514,66.90955601635628,59.257947401044895,56.67886197687522,59.29362466327447,40.3370786516854,34.03535741737125,62.8920277711276,50.948358304112205,54.8613306509556,57.04989154013015,53.45342852399136,36.64459161147903,58.51660682226212,61.718027734976886,60.22929543511472,62.680453904518906,66.11429909825507,65.09544472125522,64.51328214632424,70.54842473745624,57.25759361882623,36.40396359027538,55.93102073365232,27.916666666666668,53.43740618432903,57.37874933156163,59.31986809563067,22.18081976858208,39.75069252077562,16.114790286975715,38.36163836163836,26.34000139401966,66.02955402114814,34.996563793571895,63.40782122905028,27.84489618751356,68.19250797917017,60.605006954102926,93.66792137181096,54.06669377795852,54.95743857612692,62.18607613541718,48.78376726561545,44.39609902475619,50.24191380700655,66.25766871165644,59.16550422581439,63.11125433013776,38.74116459104678,25.31983691831857,48.98785425101215,62.848297213622295,31.5993858936151,44.92165844834126,52.24068420684673,33.4597875569044,45.19789274618398,61.80223133403261,57.2878591064254,46.24183006535948,25.47588607145394,55.455589586523736,49.61271705563712,22.44701348747592,44.93444576877235,58.44922944745744,34.67662669549833,60.3494623655914,61.58058729109621,28.86152516742277,64.02314932587127,43.44473007712082,20.54794520547945,40.692124105011935,52.98306694097167,64.63245492371706,40.738611869521485,36.36726148938291,57.65998707175177,57.95454545454546,59.6958174904943,46.30103345953136,48.94291754756871,42.30769230769231,38.05496828752643,35.21859819569743,39.326878745965885,53.801053363808,37.10407239819005,49.13669064748201,66.29402947789158,58.33990018387182,46.590503391645846,58.1529944640161,43.82678132678133,45.94594594594595,75.0,70.66981713581262,33.096842852075206
ell,83.63837463460881,82.17249293785311,82.56387671965936,81.9793274402507,78.69881040109486,82.16525520714121,88.42722686252851,87.42229699814044,82.10839932694238,85.9124014766038,49.7752808988764,24.411990776325904,84.03160162796264,68.86356391456806,75.02802126742348,87.74403470715835,77.18744811555703,25.82781456953642,74.33797127468583,75.3235747303544,83.36627002480763,75.44483985765125,88.58765663426631,84.00455362887924,82.40225928867709,80.47841306884482,77.25494948604668,52.48876598686485,56.00079744816588,11.25,59.93607289808749,83.55560596976228,84.94229183841715,20.16081584624436,43.5595567867036,14.56953642384106,33.526473526473524,42.69882205339095,84.88942259581708,42.132685515191234,66.66666666666666,28.177674889676624,85.30152864102133,82.05841446453408,62.76871601840234,97.96665311102076,80.38788934029793,85.01788251433051,43.86994254981054,44.99624906226556,58.62377923125168,85.2760736196319,72.39271354722246,82.81640215902682,36.19993268259845,28.86264585969352,38.8663967611336,83.04953560371517,22.26135645263253,64.20505937618533,80.7135699470998,32.39757207890743,52.97852222072133,83.69409745399065,74.36486119082862,41.33986928104575,30.04474749627104,80.19716692189893,59.98076241583557,30.085328929259564,44.219308700834326,72.93669118831552,40.40691959897779,65.18817204301075,76.59805495231801,27.97580470944048,89.58280335792419,26.735218508997427,18.493150684931507,43.11853619729515,63.522709289444535,85.29819694868237,48.2756143124012,51.56016349317117,71.04072398190046,69.5230998509687,69.20152091254754,36.47805177529929,61.25597055829613,43.58974358974359,29.38689217758985,33.813324080499655,31.535269709543567,84.9647222498261,37.10407239819005,29.208633093525183,89.05820634524106,85.17642938446721,43.84148518386291,76.9124308002013,54.76044226044227,45.94594594594595,88.54166666666666,75.68317238545305,34.76410074494501
cat,86.25865746714771,87.23075564971752,79.21481371477147,90.1828726439362,90.72744499420992,94.81345845731288,89.06481140546371,89.46249889311963,84.68022044180985,89.29462236855234,53.25842696629214,40.98385857033052,84.7019391908068,65.97067261715014,77.39042965943382,79.17570498915401,79.13415241573966,32.89183222958057,78.17549371633751,76.20313302516692,84.71877671726304,84.49271469818035,87.53366904789787,87.4395736747455,91.36881122584062,80.57176196032673,79.31296616611763,66.4823136306026,62.82894736842105,27.500000000000004,61.62078160594769,87.20163342029784,88.7881286067601,29.103745832516186,42.10526315789473,17.218543046357617,40.999000999001,40.27322785251272,85.02284932786284,32.300340424171715,72.53258845437617,29.79816248281849,84.09205442633966,88.80389429763561,65.22793810121289,85.92923952826352,98.71832075836718,89.27980010778502,50.94731695391761,49.72243060765192,43.36080996326494,82.20858895705521,74.89538032329531,89.59961330862805,39.195557051497815,28.83452832841277,36.43724696356275,82.23684210526315,36.20518378036665,61.99340588801681,83.20826827619958,32.62518968133536,65.19654194245577,84.83264994755412,76.67582998519772,37.25490196078432,19.88955181475957,87.20329249617151,68.80473852073102,19.176071199192588,52.56257449344458,76.3571927186812,38.41163750737173,63.97849462365591,79.1804362194316,38.19399438323612,89.91986771813788,43.44473007712082,23.28767123287671,44.868735083532215,63.506884000633015,85.02080443828017,40.50869377784164,57.77091017844681,73.30316742081448,75.82898658718331,64.00506970849176,44.19318530645656,67.17171717171718,50.0,28.75264270613108,35.28799444829979,41.3093591516828,86.02802345225082,45.70135746606335,36.618705035971225,86.04796402697976,90.3598634095088,47.73295251695823,78.6990437845999,54.82186732186732,47.2972972972973,91.66666666666666,75.39552085473598,34.905995033699895
ces,83.44218260342875,83.8674081920904,83.16302101869894,81.51629951826388,83.45720602168649,85.8503089951934,91.15198025878053,88.29894624988931,79.6292008212538,85.3636635737803,55.3932584269663,40.3228285933897,84.24706727316256,66.361173095314,76.62307802845237,76.78958785249458,87.39830649178151,37.30684326710817,79.27513464991023,77.5115562403698,83.25134199498241,83.00208151480561,92.7684740601944,92.06744650311,86.3207130879887,80.16336056009334,79.69195853118424,59.36743864500519,60.28708133971292,22.5,58.86591202076748,85.7448428967283,94.91755976916735,27.22102373014317,48.75346260387812,15.011037527593816,43.44655344655345,41.57663623057085,85.85009506654659,31.932746248142053,71.97392923649907,27.801490269840123,86.46060809675794,85.1182197496523,67.35257214554579,84.18056120374135,84.55697426968466,98.41996962422223,51.14900378926781,48.672168042010505,52.36537944628618,87.73006134969326,74.01739558545991,95.76250704906148,36.8394479973073,28.27217770279769,43.31983805668016,84.3266253869969,33.08949697462295,59.46080004668398,79.08461699797255,34.06676783004553,61.94110495744968,83.83903880995518,80.08639700329276,48.36601307189542,19.394133106044464,79.07733537519142,65.79928787188443,15.68951279933939,49.22526817640048,76.1209257369919,35.77747198741891,65.86021505376344,80.37956755736002,38.21559732123569,91.87229712541338,38.04627249357326,21.232876712328768,48.40891010342085,58.205412248773534,82.10818307905686,37.24673085213392,48.42986741102582,69.52165481577246,80.98919523099852,68.69455006337135,44.41829530338688,67.8255422441469,47.43589743589743,28.118393234672308,37.647467036780014,40.20285846011987,78.2371062307463,37.10407239819005,43.45323741007194,90.0637022233325,95.98984327116716,48.48268475544448,74.87418218419728,57.95454545454546,39.18918918918919,87.5,72.05670844462708,35.40262504434197
mar,67.38735417270165,61.4892302259887,66.88012249172336,64.77246153126607,61.65912201284346,60.09155413138018,68.07167819745096,68.36270255910742,64.08867071118726,66.42721739998004,51.68539325842697,23.658724058416603,74.4314101029447,50.07969397513548,57.79566029601955,61.93058568329718,60.09878797941225,20.52980132450331,59.97531418312387,71.84001027221366,74.46915864272799,59.01094473913919,67.08045438575945,65.01295144445727,66.71961874503575,73.81563593932322,66.24323818127735,48.58278603525752,56.967703349282296,19.166666666666668,59.66411782365303,75.35933626095834,63.7757625721352,19.964698960580503,46.81440443213297,16.114790286975715,37.082917082917085,37.910364536139966,75.61960038693752,49.65558023941568,55.121042830540034,28.8866382116762,75.91970435074752,65.54242002781642,60.97030531158512,70.37413582757218,57.922228670922806,64.9301847043261,47.66532208776433,41.86046511627907,44.14478989337873,88.95705521472392,71.76089275457454,61.2664142431322,25.71524739145069,22.817376634331502,42.91497975708502,73.52941176470588,26.7316896956561,63.47853995856797,64.02146302812798,29.74203338391502,50.25665270836147,63.33746543339373,60.9612421834879,38.39869281045752,40.50891398536828,69.4104134762634,52.724480669602926,32.43416827231856,50.05959475566151,58.025022821242544,34.1065460978966,65.32258064516128,55.93428382588991,27.759775329444803,63.18366827779192,23.13624678663239,17.123287671232877,48.84645982498011,50.78335179617029,81.96948682385575,52.47880442592327,42.83720466553684,61.79702650290886,54.08904619970194,55.76679340937896,46.97636345032232,50.14094432699084,48.71794871794872,18.6046511627907,31.141568355308813,40.84831719686491,66.39173208784656,37.10407239819005,29.92805755395684,65.40094928803397,62.612730934243935,46.840414137807926,70.55863110216407,47.35872235872236,45.94594594594595,77.08333333333334,73.24840764331209,33.4515785739624
eus,65.7704158217681,63.45338983050848,66.3170804773695,65.52078948599224,61.1748605116328,62.00503547722591,74.85061659011775,66.62888515009297,61.81787307615122,66.52698792776613,48.31460674157304,40.937740199846274,80.84749820445296,53.546381893528846,65.13866934904439,66.91973969631236,67.27129337539432,32.00883002207506,66.15798922800718,75.70621468926554,79.20643596967021,71.45303162559593,74.55791076238435,73.82653313754929,69.54372959138647,84.03733955659276,68.05667257924135,44.96485770250029,66.61682615629984,27.916666666666668,65.4175569957794,79.37482782648149,74.58779884583677,30.77073936065896,41.27423822714682,15.89403973509934,41.88811188811189,37.408517460096185,79.7825144267654,46.946570985631865,56.61080074487895,29.769225204369533,80.93398286578196,68.70653685674549,63.75575073191133,65.33143554290362,57.98510350164442,74.0331193964039,49.44383327221611,53.35333833458365,53.082161096675925,78.52760736196319,95.74136374825632,75.85595746394908,35.2911477616964,28.44088289048221,43.31983805668016,86.53250773993808,35.464643727987,59.215709158813056,65.1866654237841,35.43247344461305,64.44009185465352,68.8814722990369,63.948886807842186,39.37908496732026,39.19490020598054,69.63055130168453,68.71192561467456,27.87870446829984,51.96662693682956,62.51409547333942,40.80007863180656,65.79301075268818,63.48314606741573,37.61071505724779,68.8120071228695,41.13110539845759,23.972602739726025,54.3357199681782,52.9197657857256,82.38557558945908,49.03003305072568,46.66533745389293,71.10536522301229,65.91840536512667,61.34347275031685,47.20147344725263,53.71153394409208,41.02564102564102,26.42706131078224,33.29285218598196,45.50484094052559,61.16466262545961,37.10407239819005,44.82014388489209,74.57531851111666,74.52061991069084,46.05498036415565,77.4031202818319,48.83292383292383,39.18918918918919,80.20833333333334,75.34415450996507,41.22029088329195
slk,82.60211202696654,84.19403248587571,79.38149873129915,82.016743837987,83.88040846404886,87.85076676585031,90.47757472400406,84.61347737536528,77.9357507834329,82.2208919485184,53.93258426966292,35.83397386625673,83.76825472827389,64.84698756773987,74.93892800689754,77.87418655097615,87.70546239415573,36.64459161147903,76.51481149012568,75.06163328197226,79.54841693646722,81.25965218559055,91.96041691064526,93.31969444490277,85.14694201747417,79.54492415402568,77.05113091762425,57.961746745016704,60.59609250398725,22.08333333333333,57.3666272272944,80.7165659282786,93.66446826051111,28.280054912727987,44.11357340720222,14.79028697571744,40.56943056943057,39.86199205408796,84.22896027219053,42.51626204670044,70.7635009310987,28.83599797439051,85.82227448345373,86.05702364394993,67.41948975324132,84.56689711264742,85.77577868059586,94.27024643574543,49.84720694291652,48.072018004501125,58.13547173192366,87.73006134969326,74.00098465578075,97.47845001208412,33.86065297879502,26.86630113876002,42.10526315789473,82.97213622291022,29.06168156777748,58.96478277361188,77.43993381650392,33.0804248861912,62.21801972173443,81.44559931343568,77.94761804066097,46.73202614379085,27.375878968676755,81.8529862174579,65.29809817917953,30.21836865767501,48.74851013110846,75.44971272082908,36.34755258502064,64.91935483870968,79.59116230761968,38.950097213221,90.49224116001018,39.0745501285347,24.65753424657534,49.88066825775656,61.76610223136573,79.6116504854369,45.55970685443311,45.877778885455086,67.93794440853264,78.59538002980626,66.66666666666666,44.1522562161056,67.21869861404745,43.58974358974359,27.27272727272727,36.780013879250525,41.3093591516828,79.24078306667992,38.009049773755656,40.28776978417266,89.75768173869598,94.61518255844496,48.16137093895038,75.96879718168093,56.97174447174447,37.83783783783784,81.25,72.41627285802342,37.03440936502306
tam,68.13130382113607,63.987464689265536,65.83878921642679,61.18984144801459,56.91546478576692,59.50789654383154,74.27181643766593,69.1490303727973,64.77870914957008,70.04888755861518,46.853932584269664,28.43966179861645,76.46636341872157,54.19190309212624,61.83359678114672,60.95444685466378,59.75012452266313,22.737306843267103,64.13824057450628,71.98767334360555,76.19167752876704,70.34848586584302,75.53577702307062,72.00673145138671,65.86356014473567,77.15285880980164,67.81319201912589,45.04551215577832,58.79186602870813,21.25,58.56216998958094,78.50302215164233,71.3149216817807,18.24867621102177,44.11357340720222,17.218543046357617,34.86513486513487,37.527009130828745,79.23880049367891,47.94227173200786,65.64245810055866,22.83874701584316,77.76751217873341,61.85674547983309,56.0853199498118,63.54209028060187,57.641710195395625,71.74023810690315,43.46045715682679,55.60390097524382,56.65262969267987,79.14110429447852,74.33330598178387,71.91653911222106,28.290138000673178,22.283143539997187,32.388663967611336,85.64241486068111,23.14639212498871,52.9337962827882,67.94469949430216,28.528072837632777,69.00580845603133,65.47344331076572,60.0036250490892,32.6797385620915,42.27750550465232,69.78369065849922,73.59050945847888,28.34204972933297,40.166865315852206,59.915158674757016,36.89797523098093,61.424731182795696,62.92606930412615,28.25664290343487,71.5784787585856,19.28020565552699,12.32876712328767,51.59108989657916,51.66956796961545,83.21775312066573,50.31613737605978,45.67839696939488,63.6716224951519,62.34165424739195,57.54119138149556,35.280875882533515,58.23741288857568,48.71794871794872,15.856236786469344,26.47467036780014,32.73397879207008,66.51098082082878,37.10407239819005,27.84172661870504,76.94229328003998,71.60493827160494,39.16458407711532,70.79768495218923,50.15356265356266,39.18918918918919,81.25,67.3310047257037,33.55799929052856
mlt,37.54114765754616,52.30843926553672,51.67440348015783,54.70745054019924,49.07885040530582,49.54680704966812,64.6595996201624,51.98795714159213,48.74264808039642,52.34959592936247,41.68539325842697,27.68639508070715,65.35791237730429,50.50207204335352,58.1434114096853,55.20607375271149,52.33687531130666,30.684326710816777,53.27648114901257,60.95403184386235,62.35826710956005,59.366816625260185,66.64129289143928,62.57280031677418,54.19645221074927,68.72812135355892,54.50769552811043,33.782693858739485,51.16626794258373,22.916666666666664,51.69795327317357,62.34868986080278,61.38087386644683,26.789566581682685,43.62880886426593,26.048565121412803,40.35964035964036,10.894263609116887,65.4825044197605,47.26941456631879,56.33147113594041,28.1198003327787,67.18461280026877,54.34631432545201,55.02300292764534,52.37901586010574,51.1994583091507,64.60780951447748,46.62632929959663,39.639909977494376,44.87949108502822,70.5521472392638,63.3543940264216,68.43631676468219,33.00235610905419,31.12610712779417,31.9838056680162,73.83900928792569,94.41885667840694,47.76354564817787,51.26599240288038,34.67374810318665,45.92732675942185,57.93649280061028,52.94384194785972,38.23529411764706,37.83116698629164,61.14088820826953,45.03619703336202,34.51234058170474,48.74851013110846,55.07168555012619,28.32710831531354,52.083333333333336,63.92691908223964,36.57377403326853,58.992622742304754,29.562982005141382,29.45205479452055,39.18058870326173,49.84965975629056,64.63245492371706,46.04109785888777,38.071976871697736,57.43374272786037,62.43479880774962,61.08998732572877,42.98577714110304,46.83266776290032,48.71794871794872,21.56448202959831,41.96738376127689,41.401567542646376,49.82609559773428,37.10407239819005,32.94964028776978,68.24881338995753,60.66018737413537,43.484469832202784,60.22898842476094,41.46191646191646,43.24324324324324,73.95833333333334,61.9272652558044,48.0666903157148
grc,58.34013641271429,57.08862994350282,61.26250457679673,56.62504092418502,57.254447836614375,54.45181963836118,71.1497839189163,62.93633224121137,59.85118634125257,61.64820911902624,45.28089887640449,38.86241352805534,69.37993775436917,57.897672935926046,68.00977151889639,63.34056399132321,58.18113896729204,26.490066225165563,61.95017953321364,66.4637904468413,70.27288399276794,59.71261666554757,72.5963227544209,70.3403672600683,59.73876974671256,71.01516919486582,68.83779347119547,49.44117985943081,56.40948963317385,27.916666666666668,55.505324315255976,70.02641344330833,64.80626545754328,33.898803686997454,47.229916897506925,29.13907284768212,37.42257742257743,37.22729490485816,74.50882284265653,56.64626252617111,57.63500931098696,28.582796787962096,77.355954980682,61.57858136300417,63.69719782517775,63.29808865392435,54.20777713290772,70.12150311106757,46.74245202298008,43.73593398349588,61.12803512230087,75.4601226993865,63.296955772544514,67.33263514057842,29.70380343318748,30.395051314494587,49.392712550607285,68.73065015479877,29.63966404768356,89.56321302483005,63.63403323157233,36.41881638846737,44.83992975820613,66.3240202155049,64.39597619551098,41.66666666666667,44.28048867107039,61.39931087289433,47.81214667814172,48.00899165061015,45.88796185935637,59.22246684207701,42.90347945744053,61.76075268817204,65.25351713719195,27.759775329444803,64.88170948867973,30.848329048843187,18.493150684931507,45.94272076372315,47.12771008070897,75.31206657420249,60.23135507975284,58.84757252517196,64.54427925016161,62.928464977645305,61.72370088719899,45.43129028957331,52.38822331845587,51.28205128205128,21.56448202959831,27.081887578070784,44.67496542185339,58.37225479479281,37.10407239819005,44.38848920863309,75.3185111166625,63.29568339024604,46.09068189932167,67.14896829391041,49.23218673218673,45.94594594594595,72.91666666666666,72.68337785083213,40.19155728981909
